Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Ibatiba,8 (0 -- 24),Unsure,0.9 (0.8 -- 1.1),-0.01 (-0.05 -- 0.02),-49.7 (30.2 -- -13.5)
Ibiapina,15 (2 -- 31),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.01 -- 0.04),36.1 (18 -- -54.9)
Ibicaraí,10 (3 -- 20),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),140.8 (29.8 -- -50.8)
Ibicuí,1 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0.01),-25.9 (77.3 -- -8.4)
Ibiporã,12 (0 -- 27),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-193.6 (33.3 -- -18)
Ibirama,22 (0 -- 144),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.02 -- 0.11),21.9 (6.2 -- -42.6)
Ibirapitanga,2 (0 -- 5),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-28.7 (120.8 -- -8.8)
Ibirataia,4 (0 -- 8),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-31.9 (-726.3 -- -13)
Ibiraçu,1 (0 -- 3),Decreasing,0.9 (0.81 -- 0.97),-0.03 (-0.08 -- 0),-22.5 (-240.9 -- -9.1)
Ibirité,18 (0 -- 51),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-257.9 (24.8 -- -26)
Ibirubá,74 (0 -- 2189650),Increasing,1.2 (1.1 -- 1.4),2280325 (-0.44 -- Inf),0 (0 -- -1.6)
Ibirá,4 (1 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),221.5 (39.8 -- -44)
Ibitinga,8 (5 -- 13),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-57.3 (-294.5 -- -28.3)
Ibititá,11 (0 -- 33),Likely increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.06),21.4 (11.7 -- -283.4)
Ibiúna,2 (0 -- 3),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.06 -- 0.01),-55 (61.6 -- -12)
Icapuí,2 (1 -- 5),Unsure,1 (0.9 -- 1.1),-0.01 (-0.02 -- 0.01),-136.2 (47.4 -- -33.8)
Iconha,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.09 -- 0),-24.4 (-15466.2 -- -7.3)
Icó,23 (3 -- 59),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.03 -- 0.14),37.8 (4.9 -- -22.1)
Igarapava,5 (1 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-175.7 (39.7 -- -23.3)
Igarapé,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-40.7 (77.5 -- -12.1)
Igarassu,3 (0 -- 5),Unsure,1 (0.9 -- 1),-0.01 (-0.05 -- 0.02),-87.4 (33.4 -- -13)
Igaratá,15 (6 -- 27),Increasing,1.1 (1 -- 1.1),2.487475e+34 (-0.06 -- Inf),0 (0 -- -11.5)
Igaraçu do Tietê,3 (1 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-111.2 (86.3 -- -35.5)
Igreja Nova,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-49.5 (103.1 -- -18.8)
Igrejinha,289 (0 -- 159597),Unsure,1.2 (0.6 -- 2),0.09 (-0.3 -- 33),8.1 (0 -- -2.3)
Iguaba Grande,9 (0 -- 27),Likely increasing,1.1 (1 -- 1.2),0.01 (-0.02 -- 0.07),52.9 (10.1 -- -38.8)
Iguape,3 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0),-54.6 (143 -- -14.7)
Iguatemi,0 (0 -- 2),Decreasing,0.78 (0.65 -- 0.9),-0.06 (-0.14 -- 0),-12.1 (-139.9 -- -4.9)
Iguatu,32 (8 -- 61),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),151.3 (28.7 -- -70.6)
Ijuí,15 (0 -- 82),Likely increasing,1.1 (0.9 -- 1.3),0.02 (-0.04 -- 0.16),30.9 (4.2 -- -18.7)
Ilha Solteira,4 (0 -- 10),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.05),78.4 (15 -- -47.8)
Ilhabela,6 (0 -- 20),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.1 -- 0.02),-21.5 (39.9 -- -7.1)
Ilhota,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-29 (46.7 -- -8.3)
Ilhéus,35 (0 -- 90),Unsure,1 (0.9 -- 1),-0.01 (-0.08 -- 0.03),-53.6 (26.5 -- -8.6)
Imbaú,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-28 (-141.8 -- -11.5)
Imbituba,18 (0 -- 41),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.03),118.5 (22.4 -- -38)
Imperatriz,90 (0 -- 1062),Unsure,1.1 (0.9 -- 1.2),0.02 (-0.06 -- 0.12),35.1 (5.8 -- -11.7)
Indaial,2 (0 -- 4),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-16.7 (-32.8 -- -10.9)
Indaiatuba,11 (0 -- 19),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.06 -- -0.01),-25.1 (-104.9 -- -11.6)
Indiara,24 (0 -- 179),Increasing,1.2 (1 -- 1.3),0.07 (-0.08 -- 0.5),10 (1.4 -- -9.1)
Ingá,4 (0 -- 9),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.08 -- 0),-25.9 (1030.1 -- -8.7)
Inhambupe,6 (0 -- 19),Likely increasing,1 (1 -- 1.1),0.01 (-0.02 -- 0.06),60 (11.8 -- -38.9)
Inhapim,2 (0 -- 5),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-440.5 (27.7 -- -18.9)
Inhumas,17 (7 -- 30),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-148.4 (107.5 -- -34.7)
Ipameri,2 (0 -- 4),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-85.6 (40.1 -- -15.1)
Ipatinga,28 (8 -- 54),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-70.1 (102 -- -27.5)
Ipiaú,4 (0 -- 11),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-24.8 (-259.9 -- -9.3)
Ipirá,2 (0 -- 5),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-88.6 (30.4 -- -24.1)
Ipixuna,7 (2 -- 16),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-33 (-337.4 -- -16.9)
Ipojuca,1 (0 -- 2),Decreasing,0.9 (0.84 -- 0.97),-0.03 (-0.05 -- -0.01),-24.4 (-67 -- -15)
Iporá,17 (6 -- 38),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.06),50.3 (11.4 -- -80.6)
Ipu,27 (5 -- 51),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),96.1 (24.1 -- -67.5)
Ipueiras,54 (9 -- 103),Increasing,1.2 (1.1 -- 1.3),0.05 (0.02 -- 0.07),14.3 (10.4 -- 30.9)
Ipuã,5 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-346.4 (34.2 -- -25.9)
Iracema,20 (4 -- 42),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),27.2 (13.7 -- 83)
Iracemápolis,5 (2 -- 9),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-39 (-242.4 -- -19.9)
Iranduba,10 (3 -- 23),Unsure,1 (1 -- 1),0.01 (-0.02 -- 0.03),117.3 (26.6 -- -42.5)
Irará,1 (0 -- 1),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- -0.01),-21.7 (-81.9 -- -11.1)
Irati,3 (1 -- 5),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-204.4 (28.1 -- -20.9)
Irecê,46 (0 -- 901),Unsure,1 (0.7 -- 1.3),0 (-0.1 -- 0.1),272.8 (7.1 -- -7)
Itabaiana,2 (1 -- 4),Decreasing,0.9 (0.9 -- 0.9),-0.02 (-0.03 -- -0.02),-30.5 (-41.3 -- -24.7)
Itabaianinha,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.08 -- -0.03),-13 (-25.4 -- -8.9)
Itabela,4 (0 -- 10),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0),-32 (355 -- -11.5)
Itaberaba,10 (0 -- 20),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-37.8 (172.1 -- -11.6)
Itaberaí,10 (0 -- 30),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-3240.9 (25.6 -- -22.9)
Itabira,30 (9 -- 64),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),85.1 (24.2 -- -66.3)
Itabirito,44 (6 -- 100),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.04),49.1 (19.8 -- -117.2)
Itaboraí,11358 (0 -- 1498850000),Unsure,1.3 (0.5 -- 2.2),0.08 (-0.36 -- 1.6),8.3 (0.4 -- -1.9)
Itabuna,80 (38 -- 135),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-119.5 (144.9 -- -33.9)
Itacajá,9 (0 -- 40),Unsure,1.1 (0.9 -- 1.2),0.01 (-0.05 -- 0.11),58.2 (6.3 -- -14.2)
Itacoatiara,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-71.3 (29.2 -- -13.5)
Itagi,2 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-38.2 (107.5 -- -10.6)
Itagibá,2 (1 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-66.5 (193.4 -- -25)
Itaguari,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-262.2 (16.3 -- -16.1)
Itaguaí,18 (3 -- 35),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),42.6 (19.2 -- -654.3)
Itaituba,31 (0 -- 191),Unsure,1 (0.8 -- 1.1),0 (-0.09 -- 0.09),-347.3 (8.1 -- -7.6)
Itajaí,74 (7 -- 165),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),179.1 (19.3 -- -18.4)
Itajobi,2 (1 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-73.6 (140.2 -- -28.7)
Itajubá,12 (5 -- 21),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-201.8 (54.3 -- -37.4)
Itajuípe,1 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-28.5 (-73.3 -- -15.7)
Itamaraju,5 (1 -- 8),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-24.6 (-50.2 -- -15.7)
Itambé,9 (0 -- 30),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.04 -- 0.1),41.3 (7.2 -- -15.5)
Itamonte,5 (1 -- 11),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.04),39 (17.1 -- -196.7)
Itanhaém,7 (4 -- 11),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-55.4 (-413.3 -- -30.8)
Itanhém,25 (0 -- 427474),Unsure,1 (0.6 -- 1.4),0.03 (-0.71 -- 1.59147e+90),25.8 (0 -- -1)
Itapaci,15 (3 -- 29),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),24.7 (15.2 -- 102.9)
Itapajé,1 (0 -- 3),Decreasing,0.91 (0.84 -- 0.99),-0.03 (-0.08 -- 0),-24.3 (241.6 -- -9.1)
Itapecerica da Serra,7 (4 -- 10),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-40.2 (-119.6 -- -25.5)
Itapecuru Mirim,16 (4 -- 41),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),24.9 (14 -- 85)
Itapema,15 (0 -- 51),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-32.5 (33.2 -- -9.5)
Itapemirim,8 (0 -- 19),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.03),-93.8 (24.1 -- -11.8)
Itaperuna,12 (0 -- 29),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.07 -- 0.02),-56.4 (39.2 -- -10.5)
Itaperuçu,3 (1 -- 6),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-26.7 (-129.3 -- -14.6)
Itapetinga,25 (6 -- 44),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),203.7 (33.2 -- -47.1)
Itapetininga,17 (7 -- 26),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),267.8 (55.8 -- -61.7)
Itapeva,6 (0 -- 17),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),335.2 (34.8 -- -55.3)
Itapevi,9 (1 -- 19),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0),-32.3 (166 -- -12.5)
Itapicuru,1 (0 -- 4),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.1 -- 0),-17.9 (-399.2 -- -7)
Itapipoca,2 (0 -- 5),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-21.1 (-139.3 -- -10.1)
Itapira,26 (0 -- 63),Likely increasing,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.03),57.5 (21.3 -- -27.9)
Itapiranga,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- -0.01),-20 (-75.2 -- -10.3)
Itapitanga,5 (1 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-8750.6 (34.5 -- -37.6)
Itaporanga,23 (7 -- 46),Likely increasing,1.1 (1 -- 1.1),0.01 (0 -- 0.03),50.4 (23.7 -- -244.3)
Itaporanga d'Ajuda,1 (0 -- 3),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.12 -- 0),-13.4 (-142 -- -5.6)
Itapororoca,2 (0 -- 5),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.09 -- 0),-27.8 (252.3 -- -7.7)
Itapoá,1 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.06 -- 0.01),-31.4 (47 -- -12.4)
Itapuranga,6 (2 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-141.1 (44 -- -34.9)
Itapuí,2 (1 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-47.4 (198.9 -- -23.9)
Itapé,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.03 (-0.08 -- 0),-21 (-197.9 -- -8.7)
Itaquaquecetuba,10 (5 -- 18),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-36.1 (-147.4 -- -22.1)
Itaqui,11 (0 -- 44),Unsure,1 (0.9 -- 1.1),0.04 (-0.29 -- Inf),19.6 (0 -- -2.4)
Itarantim,1 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-36.7 (29.2 -- -10.5)
Itararé,15 (3 -- 30),Increasing,1.1 (1 -- 1.2),3.908195e+31 (-0.02 -- Inf),0 (0 -- -29.1)
Itarema,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.09 -- -0.03),-13.5 (-25.8 -- -7.8)
Itatiaia,1 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-33.6 (50.3 -- -8.6)
Itatiba,12 (3 -- 19),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0),-55.7 (375.8 -- -16.5)
Itaú de Minas,8 (1 -- 16),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.05),28.6 (14.2 -- 1917.5)
Itaúna,20 (8 -- 36),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),30.9 (18.5 -- 67.8)
Itobi,4 (0 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-264.2 (28.2 -- -22.4)
Itororó,9 (0 -- 24),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.04),-1109.8 (15.4 -- -14.1)
Itu,14 (8 -- 24),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-62.8 (309.9 -- -31.8)
Ituberá,3 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-38.4 (86.6 -- -9.5)
Itueta,6 (0 -- 19),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.11),54.1 (6 -- -16.2)
Ituiutaba,189 (27 -- 381),Increasing,1.1 (1 -- 1.2),0.04 (0.01 -- 0.06),17.9 (12.2 -- 83.3)
Itumbiara,157 (0 -- 8734),Unsure,1.2 (0.7 -- 1.7),0.04 (-0.12 -- 0.33),17.5 (2.1 -- -5.8)
Itupeva,9 (1 -- 17),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-63.2 (61.7 -- -13.8)
Itupiranga,25 (3 -- 61),Increasing,1.2 (1 -- 1.3),9.85496e+14 (-0.01 -- 9.19367e+23),0 (0 -- -106.5)
Ituporanga,11 (3 -- 21),Likely increasing,1.1 (1 -- 1.1),0.01 (0 -- 0.03),50.5 (22.9 -- -184.9)
Iturama,5 (0 -- 12),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-39.7 (79.9 -- -10)
Ituverava,7 (1 -- 24),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.05),56.8 (15 -- -53.2)
Itápolis,3 (1 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0),-47.5 (204.5 -- -13.5)
Ivaiporã,10 (3 -- 23),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),91.4 (27.4 -- -52.5)
Ivinhema,11 (2 -- 23),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),23.9 (14.4 -- 87.3)
Ivoti,8 (1 -- 17),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.04),32.9 (15.9 -- 1775.3)
Içara,9 (0 -- 19),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.02),-67.8 (38.4 -- -11.4)
Jaboatão dos Guararapes,42 (21 -- 67),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-494.2 (67.9 -- -51.7)
Jaboticabal,7 (4 -- 12),Unsure,1 (1 -- 1),0 (-0.02 -- 0.02),1466.3 (43.8 -- -40.5)
Jacarezinho,5 (0 -- 12),Likely increasing,1 (1 -- 1.1),0.08 (-0.03 -- 0.21),8.7 (3.2 -- -25.5)
Jacareí,17 (8 -- 30),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-63.5 (165.2 -- -26.3)
Jaci,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-91.2 (38.7 -- -13.3)
Jacobina,12 (1 -- 28),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.06),61.9 (12 -- -55.9)
Jacupiranga,1 (0 -- 2),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-31.2 (-166.2 -- -17.5)
Jacutinga,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-31.4 (129.9 -- -9.5)
Jaguapitã,0 (0 -- 2),Decreasing,0.8 (0.6 -- 0.9),-0.07 (-0.14 -- -0.01),-10.5 (-53.3 -- -5)
Jaguaquara,22 (0 -- 47),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),266.6 (16.7 -- -16.1)
Jaguarari,2 (1 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.01 -- -0.01),-86.9 (-110.8 -- -70.4)
Jaguaretama,4 (0 -- 9),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-40.5 (54.1 -- -8.7)
Jaguaribe,8 (2 -- 16),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.01),-119 (50.1 -- -24.7)
Jaguariúna,10 (2 -- 19),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-959.2 (21.6 -- -20.5)
Jaguaruana,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0),-49.3 (142.3 -- -13.1)
Jaguaruna,6 (0 -- 15),Unsure,1 (0.8 -- 1.1),-0.02 (-0.08 -- 0.03),-43.6 (25.8 -- -8.6)
Jaguaré,10 (2 -- 20),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),427.5 (28.5 -- -30.8)
Jales,20 (2 -- 42),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),931.6 (26.4 -- -22.3)
Janaúba,6 (2 -- 13),Unsure,1 (0.9 -- 1.1),-0.01 (-0.02 -- 0.02),-128 (42.9 -- -34)
Jandaia,2 (0 -- 4),Likely decreasing,1 (0.8 -- 1),-0.01 (-0.06 -- 0.02),-67 (28.4 -- -12.1)
Jandaia do Sul,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-75.9 (34.1 -- -13.6)
Jandira,5 (3 -- 8),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-42.4 (-106 -- -26.1)
Japeri,11 (0 -- 38),Increasing,1.1 (1 -- 1.2),0.25 (-0.17 -- 6.04077e+12),2.8 (0 -- -4.2)
Jaraguá,19 (0 -- 74),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.02 -- 0.07),31.1 (10.6 -- -42.1)
Jaraguá do Sul,34 (0 -- 92),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-209.8 (18 -- -18.1)
Jardim de Piranhas,0 (0 -- 1),Decreasing,0.74 (0.55 -- 0.9),-0.05 (-0.13 -- -0.01),-12.8 (-87.1 -- -5.5)
Jardinópolis,8 (4 -- 13),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),191.2 (48.1 -- -92.4)
Jaru,5 (0 -- 12),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0.01),-23 (130.2 -- -8.8)
Jataizinho,5 (1 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),482.9 (28.1 -- -23.7)
Jataí,57 (0 -- 280),Unsure,1 (0.9 -- 1.2),0.01 (-0.06 -- 0.09),61.6 (7.9 -- -12)
Jaíba,9 (1 -- 19),Increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.05),26.1 (14.4 -- 177.6)
Jaú,39 (0 -- 117),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.06),75.4 (11.8 -- -20.4)
Jenipapo dos Vieiras,5 (0 -- 20),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.06 -- 0.02),-33.2 (42.2 -- -11.3)
Jequié,14 (0 -- 28),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0),-28.3 (-432 -- -12)
Jeremoabo,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- 0),-26.4 (-183.7 -- -14.7)
Ji-Paraná,33 (11 -- 70),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.04),173 (16.1 -- -22)
Jijoca de Jericoacoara,2 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-35.3 (148.7 -- -14.1)
Joaquim Gomes,5 (0 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.04),331.4 (18.4 -- -31.9)
Joaquim Pires,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.1 -- 0),-25 (30624.2 -- -6.8)
Joaçaba,13 (4 -- 23),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),433.3 (39.2 -- -41.2)
Joinville,428 (157 -- 795),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),67.3 (25.9 -- -94.6)
José Boiteux,1 (0 -- 3),Likely decreasing,0.9 (0.7 -- 1),-0.03 (-0.09 -- 0.02),-24.7 (37.4 -- -7.7)
José Bonifácio,8 (1 -- 14),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-53.9 (80.7 -- -15.3)
José de Freitas,8 (0 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),3489.8 (24.6 -- -22.7)
João Monlevade,9 (1 -- 18),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.04),-177.3 (18.2 -- -13.4)
João Pessoa,95 (0 -- 261),Unsure,1 (0.9 -- 1.1),-0.01 (-0.07 -- 0.03),-47.1 (20.5 -- -9.8)
Juatuba,4 (1 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),324.5 (35.8 -- -49)
Juazeiro,13 (6 -- 22),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.01),-27 (-49.6 -- -17.8)
Juazeiro do Norte,8 (4 -- 14),Decreasing,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-13 (-16.5 -- -10.7)
Jucurutu,3 (0 -- 7),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-69.9 (67.9 -- -24.1)
Jucuruçu,10 (0 -- 135),Unsure,1.1 (0.9 -- 1.3),0.03 (-0.07 -- 0.2),24.2 (3.5 -- -10.2)
Jucás,1 (0 -- 1),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-20.1 (-50.9 -- -12.9)
Juiz de Fora,39 (6 -- 76),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),1084.6 (31.6 -- -40)
Jundiaí,58 (7 -- 105),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0),-53.5 (174.7 -- -14)
Juquitiba,5 (0 -- 33),Unsure,1 (0.9 -- 1.1),0.01 (-0.42 -- Inf),108.9 (0 -- -1.6)
Juquiá,4 (1 -- 7),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-202.2 (51.9 -- -37.6)
Juruti,8 (0 -- 24),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-57.9 (40.6 -- -18.5)
Jussara,12 (3 -- 24),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),41.4 (19 -- 3552.3)
Ladário,6 (0 -- 11),Unsure,1 (0.9 -- 1),-0.01 (-0.05 -- 0.02),-103.1 (38.4 -- -15.1)
Lagarto,5 (1 -- 10),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-22.5 (-75.5 -- -13.6)
Lages,14 (0 -- 30),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0.01),-39.1 (123.8 -- -12.9)
Lago da Pedra,2 (0 -- 3),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0),-53.7 (160.9 -- -15.6)
