Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Lagoa da Prata,5 (2 -- 8),Unsure,0.98 (0.92 -- 1.03),0 (-0.01 -- 4.1),-203.1 (0.2 -- -72.5)
Lagoa do Barro do Piauí,3 (0 -- 9),Unsure,1 (0.86 -- 1.13),0 (-0.09 -- 0.08),-8318.2 (8.5 -- -8)
Laguna,23 (6 -- 44),Likely increasing,1.06 (0.98 -- 1.11),0.02 (0 -- 0.03),43.1 (20.8 -- -327)
Lajeado,157 (0 -- 14148),Unsure,1.16 (0.78 -- 1.5),0.04 (-0.09 -- 0.21),19.6 (3.4 -- -7.4)
Lajedo,2 (0 -- 3),Decreasing,0.94 (0.87 -- 0.99),-0.01 (-0.05 -- 0),-46.5 (281 -- -13.4)
Lapa,51 (10 -- 113),Increasing,1.1 (1.02 -- 1.19),0.03 (0 -- 0.05),25 (13.5 -- 163.8)
Lapão,12 (0 -- 24),Increasing,1.09 (1.01 -- 1.16),0.02 (0 -- 0.04),28 (16 -- 341.7)
Laranjal Paulista,19 (2 -- 35),Likely increasing,1.05 (0.98 -- 1.13),0.01 (-0.01 -- 0.03),50.5 (20.5 -- -100.2)
Laranjal do Jari,12 (5 -- 23),Unsure,0.98 (0.92 -- 1.04),0 (-0.02 -- 0.01),-154.6 (60.8 -- -32.8)
Lauro Muller,4 (1 -- 8),Likely decreasing,0.96 (0.89 -- 1.01),-0.01 (-0.05 -- 0.01),-50.8 (107.1 -- -14.3)
Lauro de Freitas,32 (7 -- 58),Unsure,0.98 (0.92 -- 1.05),0 (-0.04 -- 0.01),-159.4 (56.8 -- -19.1)
Lavras da Mangabeira,11 (0 -- 45),Increasing,1.08 (1 -- 1.17),0.02 (-0.01 -- 0.1),31.9 (6.7 -- -48.6)
Leme,12 (2 -- 20),Likely decreasing,0.95 (0.9 -- 1),-0.02 (-0.05 -- 0),-37 (427.5 -- -13.5)
Lençóis Paulista,10 (0 -- 20),Likely decreasing,0.95 (0.87 -- 1.03),-0.01 (-0.06 -- 0.01),-53.1 (57 -- -11.9)
Limeira,127 (9 -- 380),Likely increasing,1.04 (0.96 -- 1.11),0.01 (-0.03 -- 0.08),48.8 (8.5 -- -19.9)
Limoeiro,1 (0 -- 3),Decreasing,0.85 (0.68 -- 0.96),-0.04 (-0.09 -- -0.01),-16.7 (-111.7 -- -8)
Limoeiro de Anadia,2 (0 -- 5),Likely decreasing,0.93 (0.83 -- 1.03),-0.01 (-0.05 -- 0.02),-49.7 (41.4 -- -12.9)
Limoeiro do Norte,4 (0 -- 8),Decreasing,0.91 (0.83 -- 0.99),-0.02 (-0.06 -- 0),-29.2 (838.8 -- -12.2)
Linhares,25 (0 -- 51),Likely decreasing,0.95 (0.85 -- 1.05),-0.01 (-0.04 -- 0.01),-73.8 (59.3 -- -15.6)
Lins,12 (0 -- 22),Decreasing,0.93 (0.86 -- 1),-0.02 (-0.06 -- 0),-33.9 (231.5 -- -11.8)
Londrina,351 (162 -- 588),Increasing,1.09 (1.05 -- 1.14),0.03 (0.01 -- 0.04),27.5 (18.1 -- 50.4)
Lorena,16 (6 -- 28),Likely increasing,1.04 (0.99 -- 1.09),0.01 (0 -- 0.02),68.3 (28.5 -- -152)
Louveira,3 (0 -- 6),Decreasing,0.94 (0.88 -- 1),-0.02 (-0.05 -- 0),-43.5 (305.1 -- -13.7)
Lucena,1 (0 -- 2),Likely decreasing,0.92 (0.84 -- 1),-0.02 (-0.05 -- 0),-31.2 (777.6 -- -15.3)
Luzilândia,1 (0 -- 1),Decreasing,0.83 (0.73 -- 0.92),-0.01 (-0.02 -- -0.01),-53.2 (-66.5 -- -44)
Luís Eduardo Magalhães,28 (6 -- 55),Unsure,0.99 (0.9 -- 1.06),0 (-0.03 -- 0.02),-242.9 (36.5 -- -26.4)
Lábrea,4 (1 -- 11),Decreasing,0.96 (0.94 -- 0.98),-0.05 (-0.08 -- -0.03),-13.5 (-24.1 -- -9.1)
Macapá,45 (7 -- 94),Unsure,1.01 (0.91 -- 1.07),0 (-0.03 -- 0.03),633.8 (22.9 -- -23.7)
Macarani,6 (0 -- 57),Unsure,1.02 (0.75 -- 1.23),0.01 (-1.36 -- 8.83),50.9 (0.1 -- -0.5)
Macatuba,7 (1 -- 17),Likely increasing,1.05 (0.94 -- 1.11),0.01 (-0.02 -- 0.04),69 (15.6 -- -39.5)
Macaé,45 (6 -- 99),Unsure,0.98 (0.91 -- 1.05),-0.01 (-0.03 -- 0.01),-100.8 (46.7 -- -26.6)
Maceió,115 (0 -- 591),Unsure,0.96 (0.82 -- 1.12),-0.01 (-0.1 -- 0.06),-57.8 (11.2 -- -6.8)
Machadinho D'Oeste,37 (0 -- 79),Likely increasing,1.05 (0.95 -- 1.13),0.01 (-0.01 -- 0.04),48.4 (16.8 -- -82.6)
Madre de Deus,15 (1 -- 43),Unsure,1.02 (0.93 -- 1.1),0.01 (-0.03 -- 0.05),93.9 (15.2 -- -24)
Magé,54 (0 -- 274),Likely increasing,1.1 (0.97 -- 1.2),0.04 (-0.03 -- 0.19),17.7 (3.7 -- -20.1)
Mairiporã,15 (6 -- 26),Unsure,1 (0.93 -- 1.04),0 (-0.02 -- 0.01),-1095 (57.1 -- -37.1)
Mamanguape,1 (0 -- 2),Decreasing,0.88 (0.83 -- 0.93),-0.03 (-0.05 -- -0.02),-19.9 (-34.1 -- -14.1)
Manacapuru,7 (1 -- 15),Unsure,1 (0.93 -- 1.06),0 (-0.03 -- 0.02),-1337.3 (32.5 -- -20.6)
Manaus,292 (101 -- 623),Unsure,1.01 (0.95 -- 1.09),0 (-0.03 -- 0.06),204 (12 -- -21.4)
Mandaguari,10 (0 -- 18),Likely increasing,1.1 (1 -- 1.18),0.03 (0 -- 0.05),26 (14.4 -- 1224.9)
Mandaguaçu,4 (0 -- 47),Unsure,0.97 (0.76 -- 1.22),-0.01 (-0.11 -- 0.08),-83.2 (8.3 -- -6.4)
Mandirituba,2 (0 -- 3),Likely decreasing,0.96 (0.89 -- 1.03),-0.01 (-0.05 -- 0.01),-46.3 (67.2 -- -13)
Mangaratiba,3 (0 -- 9),Likely decreasing,0.91 (0.81 -- 1.03),-0.02 (-0.07 -- 0.02),-40.2 (38.7 -- -10.6)
Manhuaçu,29 (5 -- 65),Likely increasing,1.06 (0.99 -- 1.14),0.02 (0 -- 0.04),45.7 (18.8 -- -150.2)
Manhumirim,1 (0 -- 2),Likely decreasing,0.92 (0.83 -- 1.01),-0.01 (-0.01 -- 0),-134.7 (-167.7 -- -107.5)
Manicoré,4 (0 -- 10),Likely decreasing,0.94 (0.81 -- 1.07),-0.02 (-0.08 -- 0.02),-42.8 (33.7 -- -8.8)
Mantena,3 (0 -- 9),Unsure,0.96 (0.82 -- 1.09),-0.01 (-0.05 -- 0.03),-88.6 (23.3 -- -13)
Marabá,167 (0 -- 1914),Likely increasing,1.12 (0.91 -- 1.33),0.04 (-0.1 -- 0.28),18.4 (2.4 -- -6.9)
Maracaju,4 (2 -- 7),Unsure,0.99 (0.95 -- 1.04),0 (-0.01 -- 0.01),-378.6 (64.6 -- -48.7)
Maracanaú,17 (0 -- 34),Likely decreasing,0.95 (0.86 -- 1.04),-0.01 (-0.05 -- 0.02),-63 (42.4 -- -13.4)
Maracás,6 (2 -- 11),Unsure,0.98 (0.94 -- 1.05),-0.01 (-0.02 -- 0.01),-124.5 (52.4 -- -37.1)
Maragogipe,2 (0 -- 5),Likely decreasing,0.94 (0.84 -- 1.02),-0.02 (-0.04 -- 0),-40.3 (159.7 -- -15.9)
Maranguape,3 (0 -- 6),Decreasing,0.85 (0.77 -- 0.92),-0.04 (-0.06 -- -0.02),-16.6 (-37.2 -- -11)
Marataízes,9 (3 -- 16),Likely decreasing,0.98 (0.92 -- 1.04),-0.01 (-0.02 -- 0.01),-117.8 (64.2 -- -31)
Marau,7 (1 -- 13),Likely decreasing,0.95 (0.88 -- 1.03),-0.01 (-0.05 -- 0.01),-61.8 (108.3 -- -14.6)
Maravilha,11 (0 -- 136),Increasing,1.08 (1.02 -- 1.13),0.1 (-0.11 -- 27358700),7 (0 -- -6.2)
Maraú,3 (0 -- 7),Unsure,1 (0.9 -- 1.09),0 (-0.05 -- 0.04),-771.1 (16.8 -- -14)
Marcação,2 (1 -- 3),Decreasing,0.92 (0.86 -- 0.98),-0.02 (-0.04 -- 0),-30.4 (-139.8 -- -17.3)
Marechal Cândido Rondon,1077 (0 -- 8641740),Unsure,1.29 (0.55 -- 2.07),0.06 (-0.18 -- 0.53),11.1 (1.3 -- -3.8)
Marechal Floriano,4 (0 -- 19),Unsure,1.01 (0.86 -- 1.19),0 (-0.04 -- 0.05),184 (14.1 -- -16.5)
Marechal Thaumaturgo,12 (0 -- 95),Likely increasing,1.1 (1 -- 1.19),0.03 (-0.01 -- 0.12),21 (5.9 -- -47.2)
Mari,1 (0 -- 3),Decreasing,0.85 (0.77 -- 0.94),-0.04 (-0.09 -- -0.01),-19.2 (-125.4 -- -8)
Marialva,10 (3 -- 20),Likely increasing,1.08 (1 -- 1.15),0.02 (0 -- 0.04),31.7 (17.7 -- 12802.3)
Mariana,37 (0 -- 168),Likely increasing,1.09 (0.94 -- 1.25),0.02 (-0.01 -- 0.07),28.5 (9.6 -- -58.2)
Maricá,48 (0 -- 121),Unsure,1.04 (0.92 -- 1.13),0.01 (-0.02 -- 0.04),67.3 (18.9 -- -32.9)
Maringá,92 (42 -- 157),Likely increasing,1.02 (0.98 -- 1.08),0.01 (-0.01 -- 0.02),108.4 (33.4 -- -112.8)
Marituba,11 (0 -- 30),Unsure,1.07 (0.92 -- 1.19),0.02 (-0.02 -- 0.05),38.8 (13.3 -- -30.5)
Marília,40 (15 -- 80),Likely increasing,1.04 (0.99 -- 1.07),0.01 (-0.01 -- 0.05),58.1 (14.6 -- -110.1)
Massaranduba,1 (0 -- 3),Decreasing,0.88 (0.78 -- 0.96),-0.03 (-0.06 -- -0.01),-20.3 (-62.3 -- -11.6)
Mata de São João,2 (0 -- 3),Decreasing,0.92 (0.81 -- 0.98),-0.02 (-0.06 -- 0),-30.3 (-514.8 -- -10.7)
Matelândia,1 (0 -- 2),Decreasing,0.9 (0.82 -- 0.95),-0.03 (-0.05 -- -0.01),-24.2 (-61.1 -- -14.4)
Matias Olímpio,1 (0 -- 6),Likely decreasing,0.91 (0.74 -- 1.06),-0.03 (-0.07 -- 0.02),-26.5 (36.1 -- -9.5)
Matozinhos,3 (1 -- 7),Unsure,1 (0.93 -- 1.07),0 (-0.02 -- 0.02),-513.5 (37.4 -- -32.8)
Matriz de Camaragibe,1 (0 -- 2),Decreasing,0.83 (0.73 -- 0.92),-0.05 (-0.08 -- -0.02),-14.2 (-32.2 -- -9.1)
Matão,17 (9 -- 27),Increasing,1.07 (1.03 -- 1.11),0.02 (0.01 -- 0.03),35 (22.5 -- 84.4)
Matões,2 (0 -- 4),Unsure,0.99 (0.91 -- 1.05),0 (-0.03 -- 0.02),-161.2 (39.7 -- -25.7)
Maurilândia,19 (0 -- 404),Increasing,1.18 (1.05 -- 1.28),0.05 (-0.04 -- 0.2),12.6 (3.4 -- -18.4)
Mauriti,7 (2 -- 13),Unsure,0.98 (0.93 -- 1.04),-0.01 (-0.03 -- 0.01),-114.3 (47.5 -- -22.4)
Mauá,64 (33 -- 102),Unsure,1.01 (0.96 -- 1.05),0 (-0.01 -- 0.01),201.8 (49.8 -- -73)
Mauá da Serra,7 (0 -- 51),Unsure,1.08 (0.87 -- 1.23),0.02 (-0.07 -- 0.12),36.6 (5.6 -- -9.9)
Maués,19 (0 -- 128),Likely increasing,1.08 (0.99 -- 1.2),0.03 (-0.01 -- 0.1),25.3 (7.2 -- -64.5)
Mazagão,12 (0 -- 89),Unsure,1.07 (0.88 -- 1.27),0.02 (-0.07 -- 0.15),38.3 (4.6 -- -9.9)
Medeiros Neto,4 (1 -- 7),Decreasing,0.91 (0.86 -- 0.96),-0.02 (-0.04 -- -0.01),-27.7 (-58.6 -- -16.9)
Medianeira,5 (2 -- 10),Likely decreasing,0.95 (0.9 -- 1.01),-0.01 (-0.03 -- 0),-49.5 (175.6 -- -24.2)
Medicilândia,4 (1 -- 8),Decreasing,0.9 (0.85 -- 0.96),-0.03 (-0.04 -- -0.01),-25.4 (-69.7 -- -16.1)
Mesquita,11 (0 -- 119),Unsure,1.03 (0.84 -- 1.22),0.01 (-0.06 -- 0.07),130.1 (9.4 -- -11.4)
Messias,2 (0 -- 4),Likely decreasing,0.95 (0.87 -- 1.03),-0.02 (-0.04 -- 0.01),-45.9 (90.8 -- -19.5)
Miguel Alves,3 (0 -- 7),Likely decreasing,0.92 (0.78 -- 1.02),-0.02 (-0.09 -- 0.01),-33.3 (101.6 -- -8)
Miguelópolis,6 (1 -- 15),Unsure,1.02 (0.95 -- 1.09),0.01 (-0.01 -- 0.03),135.9 (25.8 -- -54)
Milagres,3 (1 -- 7),Likely decreasing,0.97 (0.89 -- 1.05),-0.01 (-0.03 -- 0.01),-86.5 (49.7 -- -24)
Mimoso do Sul,2 (1 -- 3),Decreasing,0.95 (0.89 -- 1),-0.01 (-0.03 -- 0),-49.3 (-1445.7 -- -23.3)
Minaçu,26 (0 -- 67),Increasing,1.13 (1.02 -- 1.24),0.03 (0.01 -- 0.06),20.3 (10.8 -- 123)
Mineiros,332 (0 -- 53932),Unsure,1.24 (0.66 -- 1.76),0.07 (-0.32 -- 7.59),10.4 (0.1 -- -2.2)
Miracema,5 (0 -- 16),Unsure,1.05 (0.91 -- 1.15),0.01 (-0.02 -- 0.04),50.6 (16.3 -- -28.4)
Miracema do Tocantins,12 (0 -- 49),Likely increasing,1.07 (0.93 -- 1.2),0.02 (-0.04 -- 0.12),38.3 (5.8 -- -15.5)
Miranda,53 (0 -- 116),Likely increasing,1.1 (0.98 -- 1.19),0.03 (-0.01 -- 0.05),25.7 (13.3 -- -130.1)
Mirandópolis,3 (1 -- 6),Unsure,0.99 (0.93 -- 1.05),0 (-0.02 -- 0.01),-299.3 (50.9 -- -35.5)
Miranorte,26 (0 -- 390),Increasing,1.15 (1.02 -- 1.26),0.04 (-0.05 -- 0.26),17.7 (2.7 -- -13)
Mirassol,23 (10 -- 48),Unsure,1.02 (0.96 -- 1.08),0 (-0.02 -- 0.03),174.3 (19.9 -- -38.1)
Missão Velha,2 (0 -- 6),Decreasing,0.86 (0.76 -- 0.96),-0.03 (-0.1 -- 0),-21.3 (758.2 -- -7.2)
Mococa,26 (0 -- 233),Increasing,1.16 (1.04 -- 1.27),0.03 (0 -- 0.08),27.2 (8.9 -- -4323)
Mogeiro,5 (0 -- 19),Likely increasing,1.07 (0.98 -- 1.17),0.02 (-0.04 -- 0.14),34 (5.1 -- -18.5)
Mogi Guaçu,15 (5 -- 27),Likely decreasing,0.97 (0.93 -- 1.02),-0.01 (-0.03 -- 0.01),-71.2 (86.4 -- -20.7)
Mogi Mirim,12 (5 -- 24),Unsure,0.98 (0.92 -- 1.04),-0.01 (-0.02 -- 0.01),-118.7 (62 -- -32.2)
Mogi das Cruzes,35 (14 -- 54),Likely decreasing,0.96 (0.91 -- 1),-0.01 (-0.03 -- 0),-67.1 (699.9 -- -27.4)
Mombaça,2 (0 -- 4),Likely decreasing,0.94 (0.87 -- 1),-0.02 (-0.04 -- 0),-39.3 (-605.3 -- -18)
Mongaguá,9 (0 -- 43),Likely increasing,1.08 (0.91 -- 1.18),0.03 (-0.06 -- 0.12),25.8 (6 -- -11)
Monsenhor Gil,2 (0 -- 4),Likely decreasing,0.96 (0.9 -- 1.01),-0.01 (-0.05 -- 0),-58.8 (147.2 -- -14.5)
Monsenhor Tabosa,243 (2 -- 1072),Increasing,1.47 (1.36 -- 1.59),0.13 (-0.08 -- 893778),5.5 (0 -- -8.9)
Montanha,5 (2 -- 9),Likely increasing,1.03 (0.97 -- 1.08),0.01 (-0.01 -- 0.02),87.9 (30.5 -- -106.9)
Monte Alegre,5 (0 -- 13),Unsure,0.97 (0.87 -- 1.06),-0.01 (-0.04 -- 0.02),-99.1 (42.1 -- -19.8)
Monte Alegre de Minas,6 (0 -- 19),Likely increasing,1.05 (0.96 -- 1.13),0.02 (-0.03 -- 0.11),43.1 (6.3 -- -22.4)
Monte Alegre do Piauí,2 (0 -- 5),Likely decreasing,0.94 (0.87 -- 1.04),-0.02 (-0.07 -- 0.01),-36.7 (53.6 -- -9.8)
Monte Alto,16 (0 -- 56),Likely increasing,1.06 (0.95 -- 1.15),0.02 (-0.03 -- 0.09),42.6 (7.9 -- -22)
Monte Aprazível,3 (1 -- 5),Decreasing,0.92 (0.87 -- 0.98),-0.02 (-0.03 -- 0),-31.7 (-212.2 -- -19.9)
Monte Mor,7 (4 -- 11),Decreasing,0.96 (0.92 -- 1),-0.01 (-0.02 -- 0),-64.5 (-929 -- -31.3)
Monteiro,6 (2 -- 11),Unsure,1 (0.93 -- 1.06),0 (-0.02 -- 0.02),-702.4 (44.5 -- -36.3)
Montenegro,14 (5 -- 27),Likely increasing,1.03 (0.96 -- 1.08),0.01 (-0.01 -- 0.02),95.8 (30.3 -- -60)
Montes Altos,2 (0 -- 5),Likely decreasing,0.97 (0.85 -- 1.08),-0.01 (-0.04 -- 0.02),-81.1 (32.6 -- -16.5)
Montes Claros,156 (0 -- 868),Unsure,1.06 (0.9 -- 1.22),0.02 (-0.15 -- 0.7),37.6 (1 -- -4.7)
Montividiu,27 (3 -- 55),Increasing,1.17 (1.08 -- 1.24),0.04 (0.02 -- 0.06),15.6 (11 -- 30.1)
Monção,45 (0 -- 103),Increasing,1.19 (1.07 -- 1.29),0.05 (0.02 -- 0.07),14.4 (9.6 -- 40.3)
Morada Nova,22 (1 -- 81),Likely increasing,1.08 (0.98 -- 1.18),0.02 (-0.04 -- 0.34),29.2 (2 -- -15.6)
Morretes,3 (0 -- 5),Likely decreasing,0.96 (0.87 -- 1.06),-0.01 (-0.07 -- 0.02),-52 (36.2 -- -10.6)
Morrinhos,23 (10 -- 37),Likely increasing,1.02 (0.98 -- 1.07),0.01 (-0.01 -- 0.02),109.8 (38.1 -- -118.5)
Morro Agudo,10 (1 -- 20),Unsure,1.01 (0.92 -- 1.08),0 (-0.02 -- 0.02),213.2 (30.3 -- -29.8)
Morro da Fumaça,8 (2 -- 16),Unsure,0.99 (0.91 -- 1.05),0 (-0.02 -- 0.02),-401.1 (45.9 -- -29.5)
Mossoró,10 (0 -- 24),Likely decreasing,0.91 (0.82 -- 1.01),-0.02 (-0.05 -- 0),-28 (176.5 -- -14.7)
Mozarlândia,1 (0 -- 1),Decreasing,0.81 (0.73 -- 0.88),-0.05 (-0.08 -- -0.03),-13 (-21.9 -- -9)
Mucajaí,1 (0 -- 28),Likely decreasing,0.78 (0.44 -- 1.16),-0.05 (-0.2 -- 0.06),-13.4 (11.2 -- -3.5)
Mucuri,12 (3 -- 22),Likely increasing,1.05 (0.98 -- 1.11),0.01 (-0.01 -- 0.03),52.3 (22.9 -- -119.8)
Mutum,3 (1 -- 7),Unsure,1.02 (0.94 -- 1.09),0 (-0.02 -- 0.02),142.2 (28.4 -- -39.8)
Muçum,2 (0 -- 17),Unsure,1.01 (0.82 -- 1.22),0 (-0.1 -- 0.1),324.8 (7.2 -- -7.1)
Mâncio Lima,12 (0 -- 45),Unsure,1.04 (0.91 -- 1.18),0.01 (-0.05 -- 0.12),67.4 (6 -- -14.6)
Nanuque,8 (0 -- 25),Unsure,0.98 (0.83 -- 1.1),-0.01 (-0.05 -- 0.04),-131.5 (17.5 -- -12.8)
Natal,250 (0 -- 7422),Unsure,1.02 (0.68 -- 1.35),0 (-0.11 -- 0.12),209.4 (5.8 -- -6.4)
Natividade,7 (0 -- 18),Unsure,1.03 (0.93 -- 1.13),0.01 (-0.02 -- 0.04),87.9 (18.4 -- -37)
Navegantes,10 (1 -- 23),Likely decreasing,0.93 (0.84 -- 1.01),-0.02 (-0.04 -- 0),-34.4 (218.7 -- -15.6)
Naviraí,6 (3 -- 9),Likely decreasing,0.97 (0.93 -- 1),-0.01 (-0.02 -- 0),-98.1 (465.4 -- -36.2)
Nazaré,6 (1 -- 13),Unsure,1.01 (0.93 -- 1.08),0 (-0.04 -- 0.04),470.5 (16.3 -- -19.7)
Nerópolis,99 (0 -- 7940),Increasing,1.35 (1.2 -- 1.52),0.08 (-0.02 -- 0.43),8.6 (1.6 -- -37)
Nhamundá,6 (1 -- 13),Unsure,1.02 (0.94 -- 1.09),0.01 (-0.02 -- 0.02),107.8 (28 -- -43.1)
Nilópolis,6 (0 -- 15),Unsure,1 (0.95 -- 1.06),0 (-0.53 -- 56811800),1017.5 (0 -- -1.3)
Nioaque,3 (0 -- 29),Unsure,0.94 (0.66 -- 1.17),-0.02 (-0.1 -- 0.05),-39.7 (14.8 -- -7.2)
Niquelândia,23 (3 -- 45),Increasing,1.08 (1 -- 1.15),0.02 (0 -- 0.04),30.4 (16.8 -- 7364.5)
Niterói,127 (0 -- 664),Unsure,1.05 (0.84 -- 1.25),0.01 (-0.04 -- 0.08),60.6 (8.7 -- -15.5)
Nonoai,7 (0 -- 30),Likely increasing,1.08 (0.99 -- 1.16),0.03 (-0.05 -- 0.14),22.8 (5 -- -15)
Nossa Senhora da Glória,2 (0 -- 5),Decreasing,0.9 (0.83 -- 0.96),-0.03 (-0.05 -- -0.01),-25.6 (-69.5 -- -14.4)
Nossa Senhora das Dores,1 (0 -- 4),Decreasing,0.85 (0.72 -- 0.96),-0.04 (-0.13 -- 0),-15.6 (6629.9 -- -5.4)
Nossa Senhora do Socorro,11 (0 -- 24),Likely decreasing,0.96 (0.89 -- 1.02),-0.02 (-0.08 -- 0.01),-31.4 (53.7 -- -8.2)
Nossa Senhora dos Remédios,1 (0 -- 2),Decreasing,0.9 (0.83 -- 0.97),-0.03 (-0.07 -- -0.01),-21.6 (-128.1 -- -9.8)
Nova Alvorada do Sul,9 (0 -- 35),Unsure,1.04 (0.89 -- 1.18),0.01 (-0.03 -- 0.06),63.4 (11.1 -- -20)
Nova Andradina,9 (2 -- 19),Likely increasing,1.07 (0.99 -- 1.14),0.02 (0 -- 0.04),36.4 (18.4 -- -193.6)
Nova Bassano,5 (1 -- 13),Unsure,1.01 (0.91 -- 1.12),0 (-0.03 -- 0.03),270.3 (21.8 -- -26.3)
Nova Brasilândia D'Oeste,2 (0 -- 5),Unsure,0.96 (0.86 -- 1.07),-0.01 (-0.04 -- 0.03),-78.6 (26.7 -- -16.1)
Nova Esperança,2 (0 -- 5),Likely decreasing,0.96 (0.86 -- 1.05),-0.01 (-0.05 -- 0.01),-62.9 (46.3 -- -12.7)
Nova Friburgo,37 (6 -- 82),Unsure,1 (0.91 -- 1.07),0 (-0.02 -- 0.02),2815.5 (37.1 -- -28.3)
Nova Granada,10 (6 -- 15),Unsure,1.01 (0.97 -- 1.04),0 (-0.01 -- 0.01),330.5 (56.5 -- -93.8)
Nova Hartz,3 (0 -- 8),Unsure,0.99 (0.9 -- 1.12),0 (-0.05 -- 0.05),-360.9 (14.7 -- -15.2)
Nova Iguaçu,43 (0 -- 168),Unsure,1.04 (0.89 -- 1.19),0.01 (-0.05 -- 0.06),100.5 (11.9 -- -14.5)
Nova Lima,32 (0 -- 194),Unsure,1.01 (0.85 -- 1.21),0 (-0.07 -- 0.09),339.3 (7.4 -- -10.3)
Nova Mamoré,15 (0 -- 59),Likely increasing,1.05 (0.94 -- 1.14),0.02 (-0.05 -- 0.13),33.6 (5.5 -- -13.1)
Nova Odessa,9 (4 -- 15),Unsure,0.98 (0.95 -- 1.03),0 (-0.01 -- 0.01),-160.5 (73.3 -- -47.1)
Nova Olinda do Norte,4 (1 -- 7),Likely decreasing,0.97 (0.91 -- 1.03),-0.01 (-0.02 -- 0.01),-78.9 (61.4 -- -29.8)
Nova Petrópolis,8 (0 -- 34),Unsure,1.04 (0.88 -- 1.18),0.01 (-0.06 -- 0.1),51.3 (6.8 -- -12.1)
Nova Prata,5 (1 -- 10),Likely decreasing,0.97 (0.91 -- 1.05),-0.01 (-0.03 -- 0.01),-87.9 (58.3 -- -26.8)
Nova Russas,6 (0 -- 15),Unsure,1 (0.91 -- 1.07),0 (-0.04 -- 0.04),795.6 (16.8 -- -18.2)
Nova Santa Rita,8 (0 -- 22),Likely increasing,1.05 (0.95 -- 1.12),0.01 (-0.03 -- 0.09),48.9 (7.6 -- -21.4)
Nova Serrana,69 (0 -- 339),Likely increasing,1.16 (0.99 -- 1.34),0.04 (0 -- 0.09),15.8 (7.7 -- -218.4)
Nova Timboteua,0 (0 -- 0),Decreasing,0.79 (0.66 -- 0.9),-0.06 (-0.1 -- -0.03),-11.5 (-21.8 -- -6.6)
Nova Trento,4 (0 -- 9),Likely decreasing,0.96 (0.83 -- 1.07),-0.01 (-0.05 -- 0.02),-74 (42 -- -13)
Nova Veneza,3 (1 -- 5),Decreasing,0.93 (0.88 -- 0.99),-0.02 (-0.04 -- 0),-37.2 (-313.1 -- -19.6)
Nova Venécia,11 (4 -- 18),Unsure,1.01 (0.97 -- 1.06),0 (-0.01 -- 0.02),168.2 (39.7 -- -71.2)
Nova Viçosa,7 (3 -- 13),Likely increasing,1.03 (0.97 -- 1.09),0.01 (-0.01 -- 0.02),74.3 (29.8 -- -94.5)
Novo Airão,8 (1 -- 15),Likely increasing,1.08 (0.99 -- 1.15),0.02 (0 -- 0.04),31.3 (18 -- -228.6)
Novo Gama,19 (0 -- 46),Unsure,1.02 (0.95 -- 1.11),0.01 (-0.03 -- 0.07),121.7 (9.4 -- -23.7)
Novo Hamburgo,46 (8 -- 106),Unsure,0.99 (0.91 -- 1.09),0 (-0.03 -- 0.03),-424.1 (24.1 -- -21.5)
Novo Horizonte,34 (17 -- 55),Increasing,1.08 (1.03 -- 1.12),0.02 (0.01 -- 0.03),33 (20.2 -- 63.9)
Novo Oriente,3 (1 -- 7),Likely decreasing,0.97 (0.89 -- 1.04),-0.01 (-0.03 -- 0.01),-72.6 (60.7 -- -23.2)
Novo Progresso,1 (0 -- 3),Decreasing,0.89 (0.82 -- 0.97),-0.02 (-0.07 -- 0),-28.6 (-356.4 -- -10.4)
Não-Me-Toque,4 (0 -- 10),Likely increasing,1.03 (0.95 -- 1.11),0.01 (-0.07 -- 0.15),49.4 (4.7 -- -10.6)
Oeiras,6 (3 -- 9),Decreasing,0.96 (0.92 -- 1),-0.01 (-0.02 -- 0),-56 (-404.5 -- -30.8)
Oiapoque,9 (1 -- 18),Unsure,0.99 (0.91 -- 1.06),0 (-0.02 -- 0.02),-181 (43.1 -- -28.6)
Olho d'Água das Flores,2 (0 -- 7),Likely decreasing,0.9 (0.79 -- 1.02),-0.03 (-0.08 -- 0.01),-23.9 (94 -- -8.7)
Olinda,14 (2 -- 28),Likely decreasing,0.95 (0.88 -- 1.02),-0.01 (-0.03 -- 0.01),-54.4 (103.4 -- -21.8)
Olímpia,22 (4 -- 46),Unsure,1 (0.91 -- 1.06),0 (-0.02 -- 0.02),-1528.8 (45 -- -31.7)
Oriximiná,30 (0 -- 80),Unsure,1 (0.89 -- 1.1),0 (-0.04 -- 0.04),-2490 (18.3 -- -17)
Orleans,17 (0 -- 63),Unsure,1.04 (0.89 -- 1.13),0.01 (-0.05 -- 0.08),62.6 (8.2 -- -13.7)
Orlândia,7 (2 -- 12),Unsure,0.99 (0.93 -- 1.05),0 (-0.02 -- 0.01),-291 (49.3 -- -37.7)
Ortigueira,4 (1 -- 9),Likely decreasing,0.96 (0.9 -- 1.03),-0.01 (-0.03 -- 0.01),-65.7 (87.1 -- -24.3)
Orós,4 (1 -- 7),Decreasing,0.93 (0.86 -- 1),-0.01 (-0.04 -- 0),-47.2 (2889.2 -- -16.8)
